m#node	C#node2vec-0	C#node2vec-1	C#node2vec-2	C#node2vec-3	C#node2vec-4	C#node2vec-5	C#node2vec-6	C#node2vec-7	C#node2vec-8	C#node2vec-9	C#node2vec-10	C#node2vec-11	C#node2vec-12	C#node2vec-13	C#node2vec-14	C#node2vec-15	C#node2vec-16	C#node2vec-17	C#node2vec-18	C#node2vec-19	C#node2vec-20	C#node2vec-21	C#node2vec-22	C#node2vec-23	C#node2vec-24	C#node2vec-25	C#node2vec-26	C#node2vec-27	C#node2vec-28	C#node2vec-29	C#node2vec-30	C#node2vec-31	cD#class
java.awt.geom.Line2D	0.30994007	-0.42819887	-0.15274069	0.9003383	-0.037609775	0.047481295	0.100001164	-0.093159094	-0.3313642	0.07702479	-0.44324112	-0.24300654	0.1769309	0.15461493	-0.2639067	0.23820697	0.16747051	0.018964708	-1.1128829	-0.3963573	-0.040222593	0.8484823	0.28949273	0.059981886	0.30888963	0.26231524	0.15397722	0.47549734	0.3308163	-0.43530035	-0.22481155	-0.10522168	9
java.awt.geom.LineIterator	-0.15699863	-0.21644026	-0.2867835	0.6026957	-0.056728218	-0.13531967	0.35739174	-0.088542186	-0.7513984	-0.44843704	-0.2848536	-0.07721009	0.3922205	-0.0071008266	-0.3911856	-0.021388562	0.2010882	0.12929042	-0.5291537	-0.051150233	-0.20967634	0.57560986	0.015163434	-0.35571733	0.23609458	0.15256892	-0.33568233	0.33129314	0.24337298	-0.25671536	-0.3094626	0.025819825	9
java.awt.geom.NoninvertibleTransformException	-0.37576616	-0.10261504	-0.22548896	0.21552604	0.15119803	-0.17917348	0.6149692	-0.3710452	-0.111750886	0.024384193	-0.2539131	0.06539381	0.06539628	-0.13145813	-0.00413448	-0.14672561	-0.6201185	0.1285173	0.026086327	-0.20607327	0.11382252	0.59988	0.6036284	-0.40521836	0.30434608	0.25577864	-0.28009927	-0.16198939	-0.17429836	-0.4339707	-0.024156079	0.25384197	9
java.awt.geom.Path2D	0.39297342	-0.4739123	0.005318683	1.1179842	-0.049057458	0.067860216	0.25860935	-0.26819173	-0.2783852	0.04968978	-0.5634423	-0.33746266	0.28801364	0.20300381	-0.15894586	0.15472811	0.2118864	-0.10908369	-0.97772205	-0.20636488	-0.028279439	0.87803954	0.3043705	-0.04039605	0.32556036	0.028486	0.23275878	0.37244207	0.42329586	-0.31659794	-0.13400546	-0.24694984	9
java.awt.geom.PathIterator	0.077799305	-0.40595835	-0.15928063	0.9495461	-0.049688768	0.07843072	0.29509968	-0.1087052	-0.75990695	-0.5272718	-0.760534	-0.4633871	0.6447922	0.087953344	-0.5577351	-0.094060674	0.36002168	0.18913363	-1.2864648	-0.2541665	-0.25256446	0.8210499	0.046723105	-0.033055924	0.6770699	0.28760058	-0.10977362	0.4948108	0.47352204	-0.53113383	-0.48665893	-0.1416808	9
java.awt.geom.Point2D	0.468804	-0.5646661	-0.07581709	0.9415608	-0.10873277	-0.073161975	0.34576246	-0.22931868	0.09703697	0.23839256	-0.27195472	-0.40921202	0.2512339	0.24432752	-0.37829888	0.5105022	0.62510794	0.01714454	-0.64097786	-0.34209752	-0.2756497	1.1501404	0.292358	-0.077911064	0.7970106	0.17712124	0.22822797	0.43534398	0.67700577	-0.36459708	0.12852605	-0.18989742	9
java.awt.geom.QuadCurve2D	0.32091224	-0.627613	-0.0068268497	0.98935944	0.01606058	-0.19845472	0.12557364	0.03747318	-0.35912177	-0.06936694	-0.6676902	-0.25370353	0.29772568	0.08628051	-0.32666215	0.036078528	0.17210612	-0.047511958	-0.8278602	-0.23252803	-0.01358888	0.70438343	0.45093378	-0.001529179	0.6360735	0.14234786	0.04815785	0.38543558	0.42164147	-0.4626412	-0.2347147	-0.12269498	9
java.awt.geom.QuadIterator	-0.09791246	-0.17616771	0.010304724	0.5604473	0.067925476	-0.12515189	0.2624435	-0.085456535	-0.67023194	-0.3305887	-0.30911514	0.00421362	0.4189037	-0.062313702	-0.33180875	-0.027165068	0.15275395	0.14515722	-0.6493911	-0.015419625	0.035178363	0.6825605	-0.13030931	-0.315665	0.35037145	-0.0026188293	-0.18141739	0.15175265	0.39662445	-0.33774328	-0.315939	-0.12160558	9
java.awt.geom.RectIterator	0.0737473	-0.15666844	-0.24259238	0.47822776	-0.089840606	0.14662187	0.26256868	-0.0836046	-0.75951695	-0.36687994	-0.57226765	-0.09060412	0.5364455	0.21100783	-0.3232336	-0.22051157	-0.023064168	-0.050168905	-0.88886416	0.06709713	-0.13027897	0.64895535	0.0034443608	-0.2211374	0.49899635	0.14223883	-0.26417357	-0.046697985	-0.01410912	-0.27370974	-0.09678829	-0.22153156	9
java.awt.geom.Rectangle2D	0.52578974	-0.89740986	-0.3938903	1.0783397	0.26150867	-0.01366374	0.14644493	-0.10594802	-0.055669516	0.053055108	-0.35440853	-0.23011625	0.09854884	0.23945554	-0.09822073	0.34674412	0.5161405	0.0763437	-0.5909796	-0.27176434	-0.23095419	0.9544549	0.085253686	0.082324505	0.7765498	0.1852922	0.0054875733	0.39343926	0.6230533	-0.58753866	0.063973255	-0.30482858	9
